"","airline_name","type_traveller","cabin_flown","overall_rating","seat_comfort_rating","cabin_staff_rating","food_beverages_rating","inflight_entertainment_rating","ground_service_rating","wifi_connectivity_rating","value_money_rating","recommended"
"29998","scoot",NA,NA,9,4,4,4,0,NA,NA,4,1
"29999","scoot",NA,"Economy",1,2,3,3,0,NA,NA,1,0
"30000","scoot",NA,"Economy",10,4,3,1,1,NA,NA,4,1
"30001","ryanair",NA,"Economy",8,3,4,0,NA,NA,NA,5,1
"30002","ryanair",NA,"Economy",8,3,3,3,NA,NA,NA,5,1
"30003","ryanair",NA,"Economy",10,3,3,2,NA,NA,NA,5,1
"30004","sas-scandinavian-airlines",NA,"Economy",8,4,5,0,0,NA,NA,4,1
"30005","sas-scandinavian-airlines",NA,"Economy",NA,2,2,1,0,NA,NA,1,0
"30006","sas-scandinavian-airlines",NA,"Business Class",9,4,5,4,0,NA,NA,5,1
"30007","sata-internacional",NA,"Economy",2,NA,NA,NA,NA,NA,NA,1,0
"30008","sata-internacional",NA,"Economy",NA,NA,NA,NA,NA,NA,NA,1,0
"30009","sata-internacional",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"30010","saudi-arabian-airlines",NA,"Economy",10,3,5,5,1,NA,NA,5,1
"30011","saudi-arabian-airlines",NA,"Economy",7,4,2,2,4,NA,NA,3,1
"30012","scoot",NA,NA,1,2,1,1,1,NA,NA,3,0
"30013","scoot",NA,"Economy",1,3,1,1,1,NA,NA,3,0
"30014","scoot",NA,"Economy",7,3,2,1,0,NA,NA,4,1
"30015","ryanair",NA,"Economy",10,4,5,5,NA,NA,NA,5,1
"30016","ryanair",NA,"Economy",9,3,5,4,NA,NA,NA,4,1
"30017","sas-scandinavian-airlines",NA,"Economy",7,4,4,4,0,NA,NA,4,1
"30018","sas-scandinavian-airlines",NA,"Business Class",3,2,2,1,1,NA,NA,2,0
"30019","sas-scandinavian-airlines",NA,"Economy",1,3,3,1,1,NA,NA,1,0
"30020","sata-internacional",NA,"Economy",NA,NA,NA,NA,NA,NA,NA,1,0
"30021","sata-internacional",NA,"Economy",NA,NA,NA,NA,NA,NA,NA,1,0
"30022","sata-internacional",NA,"Economy",10,NA,NA,NA,NA,NA,NA,4,1
"30023","saudi-arabian-airlines",NA,"Business Class",6,3,3,4,3,NA,NA,4,1
"30024","saudi-arabian-airlines",NA,"Economy",NA,3,3,3,1,NA,NA,5,0
"30025","saudi-arabian-airlines",NA,"Economy",10,4,5,5,5,NA,NA,5,1
"30026","shaheen-air","FamilyLeisure","Economy",6,3,3,2,1,3,NA,3,1
"30027","scoot",NA,NA,9,5,5,4,0,NA,NA,4,1
"30028","scoot",NA,"Economy",9,4,4,0,0,NA,NA,5,1
"30029","ryanair",NA,"Economy",9,3,4,0,NA,NA,NA,5,1
"30030","ryanair",NA,"Economy",NA,0,0,0,NA,NA,NA,0,0
"30031","ryanair",NA,"Economy",10,5,5,3,NA,NA,NA,5,1
"30032","sas-scandinavian-airlines",NA,"Business Class",2,2,4,3,3,NA,NA,2,0
"30033","sas-scandinavian-airlines",NA,"Premium Economy",NA,1,1,2,1,NA,NA,1,0
"30034","sata-internacional",NA,"Economy",3,NA,NA,NA,NA,NA,NA,1,0
"30035","sata-internacional",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"30036","sata-internacional",NA,"Economy",7,NA,NA,NA,NA,NA,NA,1,1
"30037","saudi-arabian-airlines",NA,"Economy",NA,1,1,1,1,NA,NA,1,0
"30038","saudi-arabian-airlines",NA,"Economy",6,4,3,2,4,NA,NA,3,1
"30039","saudi-arabian-airlines",NA,"Economy",6,1,4,4,1,NA,NA,4,1
"30040","shaheen-air","FamilyLeisure","Economy",4,2,4,5,NA,2,NA,3,0
"30041","shaheen-air",NA,"Economy",8,5,5,5,0,NA,NA,5,1
"30042","scoot",NA,NA,1,3,1,3,2,NA,NA,2,0
"30043","scoot",NA,NA,5,4,2,2,1,NA,NA,3,1
"30044","scoot",NA,NA,9,4,5,3,0,NA,NA,4,1
"30045","ryanair",NA,"Economy",NA,1,1,1,NA,NA,NA,1,0
"30046","ryanair",NA,"Economy",9,4,4,4,NA,NA,NA,5,1
"30047","sas-scandinavian-airlines",NA,"Economy",NA,1,1,2,3,NA,NA,1,0
"30048","sas-scandinavian-airlines",NA,"Economy",4,3,1,0,0,NA,NA,0,0
"30049","sata-internacional",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"30050","sata-internacional",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"30051","sata-internacional",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"30052","saudi-arabian-airlines",NA,"Business Class",3,3,1,2,1,NA,NA,3,0
"30053","saudi-arabian-airlines",NA,"Business Class",9,4,5,4,4,NA,NA,5,1
"30054","shaheen-air",NA,"Economy",3,2,1,2,0,NA,NA,3,0
"30055","shaheen-air",NA,"Economy",9,4,5,3,0,NA,NA,5,1
"30056","scoot",NA,NA,NA,3,3,1,1,NA,NA,1,0
"30057","scoot",NA,"Business Class",6,2,3,3,1,NA,NA,3,1
"30058","scoot",NA,NA,4,3,2,1,2,NA,NA,3,0
"30059","ryanair",NA,"Economy",6,2,4,3,NA,NA,NA,4,0
"30060","ryanair",NA,"Economy",5,3,3,0,NA,NA,NA,4,1
"30061","sas-scandinavian-airlines",NA,"Business Class",1,1,1,1,1,NA,NA,1,0
"30062","sas-scandinavian-airlines",NA,"Business Class",7,4,4,4,2,NA,NA,3,1
"30063","saudi-arabian-airlines",NA,"Economy",5,4,4,1,0,NA,NA,4,0
"30064","saudi-arabian-airlines",NA,"Business Class",6,3,4,4,1,NA,NA,3,0
"30065","shaheen-air",NA,"Economy",9,4,5,4,0,NA,NA,4,1
"30066","shaheen-air",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0
"30067","scoot",NA,"Business Class",3,4,3,1,1,NA,NA,1,0
"30068","scoot",NA,NA,10,5,5,3,1,NA,NA,5,1
"30069","scoot",NA,"Economy",9,4,5,3,0,NA,NA,5,1
"30070","ryanair",NA,"Economy",7,3,3,3,NA,NA,NA,4,1
"30071","ryanair",NA,"Economy",1,1,1,1,NA,NA,NA,1,0
"30072","ryanair",NA,"Economy",9,4,4,3,NA,NA,NA,5,1
"30073","sas-scandinavian-airlines",NA,"Economy",8,4,4,3,1,NA,NA,5,1
"30074","sas-scandinavian-airlines",NA,"Premium Economy",NA,1,0,2,0,NA,NA,1,0
"30075","saudi-arabian-airlines",NA,"Business Class",3,3,1,3,2,NA,NA,3,0
"30076","saudi-arabian-airlines",NA,"Economy",8,5,4,4,5,NA,NA,5,1
"30077","shandong-airlines",NA,"Economy",NA,0,1,1,0,NA,NA,0,0
"30078","scoot",NA,"Economy",10,4,5,0,0,NA,NA,5,1
"30079","scoot",NA,"Economy",4,2,1,1,1,NA,NA,2,0
"30080","scoot",NA,"Economy",1,3,1,0,0,NA,NA,2,0
"30081","ryanair",NA,"Economy",7,3,4,3,NA,NA,NA,4,1
"30082","ryanair",NA,"Economy",9,4,4,0,NA,NA,NA,5,1
"30083","sas-scandinavian-airlines",NA,"Economy",4,1,5,1,1,NA,NA,2,0
"30084","sas-scandinavian-airlines",NA,"Economy",10,5,5,4,0,NA,NA,5,1
"30085","sas-scandinavian-airlines",NA,"Economy",10,5,5,4,3,NA,NA,5,1
"30086","saudi-arabian-airlines",NA,"Economy",6,4,4,4,3,NA,NA,5,1
"30087","saudi-arabian-airlines",NA,"Economy",2,3,3,1,1,NA,NA,1,0
"30088","shandong-airlines",NA,"Economy",7,4,4,4,0,NA,NA,4,1
"30089","shandong-airlines",NA,"Economy",9,5,4,5,4,NA,NA,5,1
"30090","scoot",NA,"Economy",8,3,4,4,0,NA,NA,5,1
"30091","scoot",NA,NA,5,1,3,3,0,NA,NA,3,0
"30092","scoot",NA,"Economy",10,5,5,4,0,NA,NA,5,1
"30093","ryanair",NA,"Economy",10,4,5,4,NA,NA,NA,5,1
"30094","ryanair",NA,"Economy",9,5,4,0,NA,NA,NA,5,1
"30095","sas-scandinavian-airlines",NA,"Economy",2,2,1,1,1,NA,NA,2,0
"30096","sas-scandinavian-airlines",NA,"Economy",9,4,5,0,0,NA,NA,4,1
"30097","sas-scandinavian-airlines",NA,"Business Class",2,3,3,1,0,NA,NA,1,0
"30098","saudi-arabian-airlines",NA,"Economy",3,2,1,3,2,NA,NA,4,0
"30099","saudi-arabian-airlines",NA,"Economy",5,4,3,2,0,NA,NA,3,0
"30100","shandong-airlines",NA,"Economy",10,4,5,4,4,NA,NA,5,1
"30101","shandong-airlines",NA,"Economy",7,NA,NA,NA,NA,NA,NA,1,0
"30102","scoot",NA,NA,NA,3,1,1,1,NA,NA,2,0
"30103","scoot",NA,"Economy",9,4,5,4,0,NA,NA,5,1
"30104","scoot",NA,NA,10,5,5,4,4,NA,NA,5,1
"30105","ryanair",NA,"Economy",7,3,4,0,NA,NA,NA,3,1
"30106","ryanair",NA,"Economy",8,4,5,3,NA,NA,NA,4,1
"30107","sas-scandinavian-airlines",NA,"Premium Economy",10,5,5,5,0,NA,NA,5,1
"30108","sas-scandinavian-airlines",NA,"Economy",10,5,5,4,0,NA,NA,5,1
"30109","saudi-arabian-airlines",NA,"Premium Economy",3,1,2,1,2,NA,NA,3,0
"30110","saudi-arabian-airlines",NA,"Economy",8,4,4,4,4,NA,NA,4,1
"30111","shandong-airlines",NA,"Economy",10,NA,NA,NA,NA,NA,NA,4,1
"30112","shandong-airlines",NA,"Economy",7,NA,NA,NA,NA,NA,NA,4,1
"30113","shandong-airlines",NA,NA,7,NA,NA,NA,NA,NA,NA,NA,0
"30114","scoot",NA,"Economy",9,4,4,3,0,NA,NA,5,1
"30115","scoot",NA,"Economy",10,4,5,4,0,NA,NA,5,1
"30116","ryanair",NA,"Economy",3,3,2,3,NA,NA,NA,3,0
"30117","ryanair",NA,"Economy",10,4,5,4,NA,NA,NA,5,1
"30118","sas-scandinavian-airlines",NA,"Economy",9,5,4,4,3,NA,NA,5,1
"30119","sas-scandinavian-airlines",NA,"Economy",4,3,2,1,1,NA,NA,3,0
"30120","saudi-arabian-airlines",NA,"Business Class",4,3,4,2,1,NA,NA,4,0
"30121","saudi-arabian-airlines",NA,"Economy",8,4,3,4,4,NA,NA,5,1
"30122","saudi-arabian-airlines",NA,"Economy",NA,1,1,2,1,NA,NA,1,0
"30123","shandong-airlines",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0
"30124","shandong-airlines",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,0
"30125","shandong-airlines",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0
"30126","scoot",NA,"Economy",8,0,5,3,0,NA,NA,5,1
"30127","scoot",NA,"Economy",9,5,5,4,0,NA,NA,5,1
"30128","ryanair",NA,"Economy",1,1,4,2,NA,NA,NA,1,0
"30129","ryanair",NA,"Economy",10,4,5,4,NA,NA,NA,5,1
"30130","sas-scandinavian-airlines",NA,"Economy",10,5,5,4,2,NA,NA,5,1
"30131","sas-scandinavian-airlines",NA,"Economy",2,4,4,4,2,NA,NA,2,0
"30132","saudi-arabian-airlines",NA,"Business Class",5,3,2,3,1,NA,NA,5,1
"30133","saudi-arabian-airlines",NA,"Economy",8,5,3,4,4,NA,NA,5,1
"30134","saudi-arabian-airlines",NA,"Economy",7,4,3,4,3,NA,NA,5,1
"30135","shanghai-airlines","Solo Leisure","Economy",1,1,1,1,1,1,NA,1,0
"30136","shandong-airlines",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0
"30137","shandong-airlines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"30138","shandong-airlines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"30139","scoot",NA,"Business Class",1,2,1,1,2,NA,NA,1,0
"30140","scoot",NA,NA,9,5,5,3,1,NA,NA,5,1
"30141","ryanair",NA,"Economy",3,3,3,3,NA,NA,NA,3,0
"30142","ryanair",NA,"Economy",10,4,5,4,NA,NA,NA,5,1
"30143","ryanair",NA,"Economy",10,4,4,0,NA,NA,NA,4,1
"30144","sas-scandinavian-airlines",NA,"Economy",5,3,3,2,1,NA,NA,3,0
"30145","sas-scandinavian-airlines",NA,"Premium Economy",10,4,5,5,0,NA,NA,5,1
"30146","saudi-arabian-airlines",NA,"Economy",2,2,1,2,1,NA,NA,4,0
"30147","saudi-arabian-airlines",NA,"Economy",5,3,2,0,0,NA,NA,4,1
"30148","shanghai-airlines","Business","Economy",1,1,1,1,1,2,NA,2,0
"30149","shanghai-airlines",NA,"Economy",NA,2,1,1,1,NA,NA,2,0
"30150","shandong-airlines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"30151","scoot",NA,"Economy",3,3,1,0,0,NA,NA,3,0
"30152","scoot",NA,NA,9,4,4,3,1,NA,NA,4,1
"30153","ryanair",NA,"Economy",NA,3,4,3,NA,NA,NA,3,0
"30154","ryanair",NA,"Economy",6,4,3,0,NA,NA,NA,4,0
"30155","ryanair",NA,"Economy",NA,1,3,2,NA,NA,NA,1,0
"30156","sas-scandinavian-airlines",NA,"Economy",7,3,4,3,0,NA,NA,3,1
"30157","sas-scandinavian-airlines",NA,"Economy",4,1,3,2,2,NA,NA,3,0
"30158","saudi-arabian-airlines",NA,"Economy",10,5,5,5,0,NA,NA,5,1
"30159","saudi-arabian-airlines",NA,"Economy",5,4,3,5,4,NA,NA,5,0
"30160","shanghai-airlines",NA,"Economy",5,3,3,2,3,NA,NA,3,1
"30161","shanghai-airlines",NA,"Economy",8,4,3,2,2,NA,NA,5,1
"30162","scoot",NA,NA,5,2,4,1,1,NA,NA,3,0
"30163","scoot",NA,"Economy",10,5,5,0,0,NA,NA,5,1
"30164","scoot",NA,"Economy",3,3,3,1,0,NA,NA,2,0
"30165","ryanair",NA,"Economy",9,4,4,3,NA,NA,NA,4,1
"30166","ryanair",NA,"Economy",6,2,4,3,NA,NA,NA,4,1
"30167","sas-scandinavian-airlines",NA,"Economy",NA,1,3,2,0,NA,NA,3,0
"30168","sas-scandinavian-airlines",NA,"Business Class",7,3,4,4,2,NA,NA,4,1
"30169","sas-scandinavian-airlines",NA,"Economy",1,1,1,1,1,NA,NA,1,0
"30170","saudi-arabian-airlines",NA,"Economy",7,4,3,3,4,NA,NA,5,1
"30171","saudi-arabian-airlines",NA,"Economy",10,4,5,5,0,NA,NA,5,1
"30172","shanghai-airlines",NA,"Economy",7,4,4,3,2,NA,NA,5,0
"30173","shanghai-airlines",NA,"Business Class",5,3,3,4,1,NA,NA,3,0
"30174","scoot",NA,"Economy",7,5,3,0,0,NA,NA,4,1
"30175","scoot",NA,"Economy",8,4,4,0,0,NA,NA,5,1
"30176","ryanair",NA,"Economy",9,4,4,4,NA,NA,NA,5,1
"30177","ryanair",NA,"Economy",NA,2,2,2,NA,NA,NA,2,0
"30178","sas-scandinavian-airlines",NA,"Business Class",8,3,4,3,2,NA,NA,4,1
"30179","sas-scandinavian-airlines",NA,"Premium Economy",7,3,4,3,2,NA,NA,4,1
"30180","saudi-arabian-airlines",NA,"Economy",8,5,4,3,4,NA,NA,4,1
"30181","saudi-arabian-airlines",NA,"Economy",6,5,1,3,1,NA,NA,3,0
"30182","shanghai-airlines",NA,"Economy",9,4,4,4,2,NA,NA,5,1
"30183","shanghai-airlines",NA,"Economy",5,3,3,3,3,NA,NA,3,1
"30184","scoot",NA,NA,NA,4,1,1,1,NA,NA,1,0
"30185","scoot",NA,"Economy",5,4,1,1,1,NA,NA,5,1
"30186","scoot",NA,NA,7,3,3,3,3,NA,NA,5,1
"30187","shenzhen-airlines","Business","First Class",4,3,2,1,1,1,NA,3,0
"30188","ryanair",NA,"Economy",9,4,5,4,NA,NA,NA,5,1
"30189","ryanair",NA,"Economy",NA,1,1,1,NA,NA,NA,1,0
"30190","sas-scandinavian-airlines",NA,"Premium Economy",7,4,5,4,3,NA,NA,4,1
"30191","sas-scandinavian-airlines",NA,"Business Class",6,4,4,1,1,NA,NA,3,1
"30192","saudi-arabian-airlines",NA,"Economy",9,4,5,4,2,NA,NA,5,1
"30193","saudi-arabian-airlines",NA,"Economy",1,3,3,3,1,NA,NA,2,0
"30194","shanghai-airlines",NA,"Economy",3,2,2,2,1,NA,NA,3,0
"30195","shanghai-airlines",NA,"First Class",10,5,5,4,0,NA,NA,5,1
"30196","shanghai-airlines",NA,"Economy",4,2,4,3,1,NA,NA,2,0
"30197","scoot",NA,NA,NA,3,2,0,1,NA,NA,2,0
"30198","scoot",NA,"Economy",NA,3,3,1,0,NA,NA,2,0
"30199","shenzhen-airlines",NA,"Economy",8,3,5,4,2,NA,NA,4,1
"30200","shenzhen-airlines",NA,"Economy",7,3,4,2,2,NA,NA,4,1
"30201","ryanair",NA,"Economy",8,4,4,4,NA,NA,NA,5,1
"30202","ryanair",NA,"Economy",7,3,3,1,NA,NA,NA,3,1
"30203","ryanair",NA,"Economy",10,4,5,0,NA,NA,NA,5,1
"30204","sas-scandinavian-airlines",NA,"Economy",3,0,1,0,0,NA,NA,0,0
"30205","sas-scandinavian-airlines",NA,"Economy",10,4,5,5,3,NA,NA,5,1
"30206","saudi-arabian-airlines",NA,"Economy",5,4,3,2,1,NA,NA,3,0
"30207","saudi-arabian-airlines",NA,"Economy",10,4,5,4,5,NA,NA,5,1
"30208","shanghai-airlines",NA,"Economy",7,4,4,3,0,NA,NA,4,1
"30209","shanghai-airlines",NA,"Business Class",5,2,4,2,1,NA,NA,3,0
"30210","scoot",NA,NA,9,4,5,3,1,NA,NA,4,1
"30211","scoot",NA,"Economy",5,4,3,1,0,NA,NA,5,1
"30212","shenzhen-airlines",NA,"Economy",7,4,3,4,3,NA,NA,4,1
"30213","shenzhen-airlines",NA,"Economy",8,4,3,2,2,NA,NA,4,1
"30214","ryanair",NA,"Economy",10,4,4,5,NA,NA,NA,5,1
"30215","ryanair",NA,"Economy",8,4,4,0,NA,NA,NA,5,1
"30216","sas-scandinavian-airlines",NA,"Economy",8,5,5,4,0,NA,NA,4,1
"30217","sas-scandinavian-airlines",NA,"Economy",7,3,4,3,0,NA,NA,5,1
"30218","saudi-arabian-airlines",NA,"Business Class",10,5,4,3,3,NA,NA,5,1
"30219","saudi-arabian-airlines",NA,"Business Class",8,5,3,5,5,NA,NA,5,1
"30220","shanghai-airlines",NA,"Economy",3,1,3,3,0,NA,NA,2,0
"30221","shanghai-airlines",NA,"Economy",8,4,4,4,0,NA,NA,5,1
"30222","scoot",NA,"Economy",9,3,5,4,4,NA,NA,3,1
"30223","scoot",NA,NA,3,3,1,1,1,NA,NA,2,0
"30224","shenzhen-airlines",NA,"First Class",3,NA,NA,NA,NA,NA,NA,1,0
"30225","shenzhen-airlines",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"30226","shenzhen-airlines",NA,"Economy",1,NA,NA,NA,NA,NA,NA,1,0
"30227","ryanair",NA,"Economy",8,4,4,3,NA,NA,NA,5,1
"30228","ryanair",NA,"Economy",8,3,4,0,NA,NA,NA,4,1
"30229","sas-scandinavian-airlines",NA,"Economy",10,4,5,0,4,NA,NA,5,1
"30230","sas-scandinavian-airlines",NA,"Economy",NA,1,1,3,1,NA,NA,1,0
"30231","saudi-arabian-airlines",NA,"Economy",1,3,1,3,3,NA,NA,2,0
"30232","shanghai-airlines",NA,"Business Class",8,5,5,4,3,NA,NA,5,1
"30233","shanghai-airlines",NA,"Economy",3,1,3,2,1,NA,NA,2,0
"30234","scoot",NA,"Economy",4,3,3,2,1,NA,NA,3,0
"30235","shenzhen-airlines",NA,"Economy",7,NA,NA,NA,NA,NA,NA,4,1
"30236","shenzhen-airlines",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"30237","ryanair",NA,"Economy",2,3,4,0,NA,NA,NA,2,0
"30238","ryanair",NA,"Economy",8,3,3,3,NA,NA,NA,5,1
"30239","sas-scandinavian-airlines",NA,"Economy",4,4,4,2,3,NA,NA,2,1
"30240","sas-scandinavian-airlines",NA,"Economy",3,3,2,1,1,NA,NA,3,0
"30241","saudi-arabian-airlines",NA,"Economy",6,3,5,4,3,NA,NA,5,1
"30242","saudi-arabian-airlines",NA,"Economy",4,2,3,2,0,NA,NA,3,1
"30243","sichuan-airlines","FamilyLeisure","First Class",9,4,4,4,NA,5,NA,5,1
"30244","shanghai-airlines",NA,"Economy",8,4,3,3,2,NA,NA,4,1
"30245","shanghai-airlines",NA,"Economy",8,4,5,4,0,NA,NA,4,1
"30246","scoot",NA,NA,NA,1,1,1,1,NA,NA,1,0
"30247","scoot",NA,NA,8,3,3,1,0,NA,NA,4,1
"30248","scoot",NA,"Economy",8,4,4,2,0,NA,NA,4,1
"30249","shenzhen-airlines",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,0
"30250","shenzhen-airlines",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0
"30251","shenzhen-airlines",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,0
"30252","ryanair",NA,"Economy",5,2,2,2,NA,NA,NA,5,1
"30253","ryanair",NA,"Economy",10,4,4,0,NA,NA,NA,5,1
"30254","sas-scandinavian-airlines",NA,"Economy",6,3,5,1,1,NA,NA,4,0
"30255","sas-scandinavian-airlines",NA,"Economy",2,1,3,2,2,NA,NA,1,0
"30256","sas-scandinavian-airlines",NA,"Economy",3,2,2,2,0,NA,NA,2,0
"30257","saudi-arabian-airlines",NA,"Economy",9,4,5,5,3,NA,NA,4,1
"30258","saudi-arabian-airlines",NA,"Economy",NA,3,1,4,2,NA,NA,1,0
"30259","sichuan-airlines",NA,"Economy",10,4,5,5,3,NA,NA,3,1
"30260","sichuan-airlines",NA,"Economy",10,4,5,4,3,NA,NA,5,1
"30261","shanghai-airlines",NA,"Economy",3,2,3,1,1,NA,NA,3,0
"30262","shanghai-airlines",NA,"Economy",2,2,3,2,1,NA,NA,2,0
"30263","shanghai-airlines",NA,"Business Class",4,3,2,3,1,NA,NA,3,0
"30264","scoot",NA,NA,9,3,3,4,0,NA,NA,5,1
"30265","scoot",NA,NA,8,5,4,2,4,NA,NA,4,1
"30266","shenzhen-airlines",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0
"30267","shenzhen-airlines",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0
"30268","shenzhen-airlines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"30269","shenzhen-airlines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"30270","ryanair",NA,"Economy",10,4,4,4,NA,NA,NA,5,1
"30271","ryanair",NA,"Economy",10,5,5,5,NA,NA,NA,4,1
"30272","sas-scandinavian-airlines",NA,"Economy",3,2,3,3,0,NA,NA,2,0
"30273","sas-scandinavian-airlines",NA,"Economy",9,4,5,4,4,NA,NA,4,1
"30274","saudi-arabian-airlines",NA,"Economy",NA,3,3,3,3,NA,NA,1,0
"30275","saudi-arabian-airlines",NA,"Economy",9,5,5,4,4,NA,NA,5,1
"30276","saudi-arabian-airlines",NA,"Business Class",5,3,2,5,2,NA,NA,3,1
"30277","sichuan-airlines",NA,"Economy",10,5,0,5,0,NA,NA,5,1
"30278","sichuan-airlines",NA,"Economy",8,5,4,4,1,NA,NA,4,1
"30279","shanghai-airlines",NA,"Economy",1,2,1,1,1,NA,NA,2,0
"30280","shanghai-airlines",NA,"Economy",6,3,4,2,1,NA,NA,3,1
"30281","shanghai-airlines",NA,"Economy",9,4,4,4,3,NA,NA,5,1
"30282","scoot",NA,"Business Class",3,2,2,2,1,NA,NA,2,0
"30283","scoot",NA,NA,7,3,4,3,3,NA,NA,4,1
"30284","shenzhen-airlines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"30285","shenzhen-airlines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"30286","shenzhen-airlines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"30287","ryanair",NA,"Economy",NA,3,3,0,NA,NA,NA,3,0
"30288","ryanair",NA,"Economy",1,3,1,3,NA,NA,NA,2,0
"30289","ryanair",NA,"Economy",10,3,4,0,NA,NA,NA,5,1
"30290","sas-scandinavian-airlines",NA,"Economy",2,2,1,2,1,NA,NA,2,0
"30291","sas-scandinavian-airlines",NA,"Economy",8,3,4,2,2,NA,NA,4,1
"30292","saudi-arabian-airlines",NA,"Economy",7,4,4,3,0,NA,NA,4,1
"30293","saudi-arabian-airlines",NA,"Economy",9,4,4,5,3,NA,NA,5,1
"30294","sichuan-airlines",NA,"First Class",8,4,5,3,0,NA,NA,4,1
"30295","sichuan-airlines",NA,"First Class",7,4,5,3,3,NA,NA,4,1
"30296","shanghai-airlines",NA,"Economy",7,3,4,5,2,NA,NA,3,1
"30297","shanghai-airlines",NA,"Business Class",2,1,4,1,2,NA,NA,1,0
"30298","scoot",NA,NA,8,4,3,1,1,NA,NA,4,1
"30299","scoot",NA,NA,NA,1,3,1,0,NA,NA,1,0
"30300","scoot",NA,"Economy",9,4,4,0,4,NA,NA,5,1
"30301","shenzhen-airlines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"30302","shenzhen-airlines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"30303","ryanair",NA,"Economy",5,3,3,0,NA,NA,NA,4,1
"30304","ryanair",NA,"Economy",8,1,5,5,NA,NA,NA,5,1
"30305","sas-scandinavian-airlines",NA,"Economy",NA,1,1,1,0,NA,NA,1,0
"30306","sas-scandinavian-airlines",NA,"Economy",10,4,5,3,0,NA,NA,5,1
"30307","sas-scandinavian-airlines",NA,"Economy",NA,1,1,1,1,NA,NA,1,0
"30308","saudi-arabian-airlines",NA,"Economy",3,3,3,4,2,NA,NA,2,0
"30309","saudi-arabian-airlines",NA,"Economy",7,4,4,4,5,NA,NA,5,1
"30310","silkair","FamilyLeisure","Economy",9,5,5,3,4,5,5,5,1
"30311","sichuan-airlines",NA,"Economy",7,4,4,4,0,NA,NA,3,1
"30312","sichuan-airlines",NA,"First Class",9,5,4,4,3,NA,NA,5,1
"30313","sichuan-airlines",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"30314","shanghai-airlines",NA,"Economy",9,3,4,4,2,NA,NA,4,1
"30315","shanghai-airlines",NA,"Economy",3,3,3,2,1,NA,NA,2,0
"30316","shanghai-airlines",NA,"Economy",7,4,4,3,2,NA,NA,4,1
"30317","scoot",NA,"Economy",NA,1,2,1,1,NA,NA,1,0
"30318","scoot",NA,"Economy",9,4,4,4,0,NA,NA,5,1
"30319","ryanair",NA,"Economy",NA,3,1,0,NA,NA,NA,1,0
"30320","ryanair",NA,"Economy",9,4,5,3,NA,NA,NA,5,1
"30321","sas-scandinavian-airlines",NA,"Economy",10,3,5,3,0,NA,NA,5,1
"30322","sas-scandinavian-airlines",NA,"Economy",5,2,4,2,3,NA,NA,3,0
"30323","saudi-arabian-airlines",NA,"Business Class",8,4,5,4,3,NA,NA,5,1
"30324","saudi-arabian-airlines",NA,"Economy",6,3,3,2,0,NA,NA,3,1
"30325","silkair","Solo Leisure","Economy",9,4,5,4,NA,5,NA,4,1
"30326","silkair",NA,"Economy",9,5,4,4,2,NA,NA,4,1
"30327","sichuan-airlines",NA,"Economy",NA,NA,NA,NA,NA,NA,NA,1,0
"30328","sichuan-airlines",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"30329","sichuan-airlines",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"30330","shanghai-airlines",NA,"Economy",4,NA,NA,NA,NA,NA,NA,4,1
"30331","shanghai-airlines",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"30332","scoot",NA,NA,3,2,3,3,1,NA,NA,3,0
"30333","scoot",NA,"Economy",10,4,4,0,0,NA,NA,5,1
"30334","ryanair",NA,"Economy",2,4,4,4,NA,NA,NA,3,0
